"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US36081018600","Census Tract 186; Queens County; New York","1792","376",
"1400000US36081018700","Census Tract 187; Queens County; New York","2968","658",
"1400000US36081018800","Census Tract 188; Queens County; New York","1302","299",
"1400000US36081018900","Census Tract 189; Queens County; New York","3111","588",
"1400000US36081019000","Census Tract 190; Queens County; New York","2542","416",
"1400000US36081019200","Census Tract 192; Queens County; New York","2133","427",
"1400000US36081019400","Census Tract 194; Queens County; New York","2942","332",
"1400000US36081019600","Census Tract 196; Queens County; New York","3532","743",
"1400000US36081019800","Census Tract 198; Queens County; New York","2888","558",
"1400000US36081019901","Census Tract 199.01; Queens County; New York","413","81",
"1400000US36081019902","Census Tract 199.02; Queens County; New York","116","16",
"1400000US36081019903","Census Tract 199.03; Queens County; New York","0","13",
"1400000US36081020200","Census Tract 202; Queens County; New York","1752","403",
"1400000US36081020400","Census Tract 204; Queens County; New York","2006","359",
"1400000US36081020500","Census Tract 205; Queens County; New York","1419","275",
"1400000US36081020600","Census Tract 206; Queens County; New York","1424","322",
"1400000US36081020800","Census Tract 208; Queens County; New York","3974","748",
"1400000US36081021200","Census Tract 212; Queens County; New York","2651","463",
"1400000US36081021400","Census Tract 214; Queens County; New York","5943","1267",
"1400000US36081021601","Census Tract 216.01; Queens County; New York","2894","412",
"1400000US36081021602","Census Tract 216.02; Queens County; New York","1355","388",
"1400000US36081021603","Census Tract 216.03; Queens County; New York","0","13",
"1400000US36081021900","Census Tract 219; Queens County; New York","0","13",
"1400000US36081022001","Census Tract 220.01; Queens County; New York","6824","903",
"1400000US36081022002","Census Tract 220.02; Queens County; New York","6860","1174",
"1400000US36081022900","Census Tract 229; Queens County; New York","0","13",
"1400000US36081023000","Census Tract 230; Queens County; New York","1806","374",
"1400000US36081023200","Census Tract 232; Queens County; New York","5065","841",
"1400000US36081023501","Census Tract 235.01; Queens County; New York","3936","743",
"1400000US36081023502","Census Tract 235.02; Queens County; New York","2673","814",
"1400000US36081023600","Census Tract 236; Queens County; New York","3443","608",
"1400000US36081023800","Census Tract 238; Queens County; New York","4691","751",
"1400000US36081024000","Census Tract 240; Queens County; New York","7155","1254",
"1400000US36081024300","Census Tract 243; Queens County; New York","5264","773",
"1400000US36081024500","Census Tract 245; Queens County; New York","4997","972",
"1400000US36081024600","Census Tract 246; Queens County; New York","0","13",
"1400000US36081024700","Census Tract 247; Queens County; New York","1416","322",
"1400000US36081024900","Census Tract 249; Queens County; New York","5424","1302",
"1400000US36081025100","Census Tract 251; Queens County; New York","6018","1010",
"1400000US36081025301","Census Tract 253.01; Queens County; New York","3813","561",
"1400000US36081025302","Census Tract 253.02; Queens County; New York","3184","898",
"1400000US36081025401","Census Tract 254.01; Queens County; New York","4230","1242",
"1400000US36081025402","Census Tract 254.02; Queens County; New York","5881","911",
"1400000US36081025500","Census Tract 255; Queens County; New York","1685","393",
"1400000US36081025700","Census Tract 257; Queens County; New York","1458","285",
"1400000US36081025800","Census Tract 258; Queens County; New York","2560","665",
"1400000US36081025900","Census Tract 259; Queens County; New York","3109","461",
"1400000US36081026000","Census Tract 260; Queens County; New York","2809","583",
"1400000US36081026100","Census Tract 261; Queens County; New York","7466","1187",
"1400000US36081026200","Census Tract 262; Queens County; New York","1684","397",
"1400000US36081026300","Census Tract 263; Queens County; New York","4953","758",
"1400000US36081026400","Census Tract 264; Queens County; New York","2570","455",
"1400000US36081026501","Census Tract 265.01; Queens County; New York","2976","532",
"1400000US36081026502","Census Tract 265.02; Queens County; New York","1354","357",
"1400000US36081026600","Census Tract 266; Queens County; New York","1963","412",
"1400000US36081026700","Census Tract 267; Queens County; New York","4982","630",
"1400000US36081026901","Census Tract 269.01; Queens County; New York","4714","672",
"1400000US36081026902","Census Tract 269.02; Queens County; New York","4310","725",
"1400000US36081027000","Census Tract 270; Queens County; New York","2026","588",
"1400000US36081027101","Census Tract 271.01; Queens County; New York","5428","962",
"1400000US36081027102","Census Tract 271.02; Queens County; New York","2726","410",
"1400000US36081027200","Census Tract 272; Queens County; New York","1878","454",
"1400000US36081027301","Census Tract 273.01; Queens County; New York","3004","966",
"1400000US36081027302","Census Tract 273.02; Queens County; New York","4169","710",
"1400000US36081027400","Census Tract 274; Queens County; New York","2060","372",
"1400000US36081027500","Census Tract 275; Queens County; New York","7128","1069",
"1400000US36081027600","Census Tract 276; Queens County; New York","1515","500",
"1400000US36081027701","Census Tract 277.01; Queens County; New York","3789","738",
"1400000US36081027702","Census Tract 277.02; Queens County; New York","3292","683",
"1400000US36081027800","Census Tract 278; Queens County; New York","2520","346",
"1400000US36081027900","Census Tract 279; Queens County; New York","8605","1554",
"1400000US36081028000","Census Tract 280; Queens County; New York","1633","341",
"1400000US36081028100","Census Tract 281; Queens County; New York","6271","847",
"1400000US36081028200","Census Tract 282; Queens County; New York","2022","494",
"1400000US36081028300","Census Tract 283; Queens County; New York","7443","1185",
"1400000US36081028400","Census Tract 284; Queens County; New York","3581","772",
"1400000US36081028500","Census Tract 285; Queens County; New York","5266","796",
"1400000US36081028700","Census Tract 287; Queens County; New York","6697","1255",
"1400000US36081028801","Census Tract 288.01; Queens County; New York","2648","667",
"1400000US36081028802","Census Tract 288.02; Queens County; New York","2185","602",
"1400000US36081028803","Census Tract 288.03; Queens County; New York","0","13",
"1400000US36081028900","Census Tract 289; Queens County; New York","4932","1304",
"1400000US36081029100","Census Tract 291; Queens County; New York","6487","864",
"1400000US36081029300","Census Tract 293; Queens County; New York","1105","227",
"1400000US36081029400","Census Tract 294; Queens County; New York","8246","1425",
"1400000US36081029500","Census Tract 295; Queens County; New York","3652","538",
"1400000US36081029700","Census Tract 297; Queens County; New York","2450","295",
"1400000US36081029900","Census Tract 299; Queens County; New York","0","13",
"1400000US36081030600","Census Tract 306; Queens County; New York","5436","941",
"1400000US36081030903","Census Tract 309.03; Queens County; New York","4284","820",
"1400000US36081030904","Census Tract 309.04; Queens County; New York","2616","476",
"1400000US36081030905","Census Tract 309.05; Queens County; New York","3670","934",
"1400000US36081030906","Census Tract 309.06; Queens County; New York","3650","662",
"1400000US36081031700","Census Tract 317; Queens County; New York","5816","1027",
"1400000US36081032000","Census Tract 320; Queens County; New York","5514","659",
"1400000US36081032700","Census Tract 327; Queens County; New York","3813","803",
"1400000US36081032800","Census Tract 328; Queens County; New York","3121","466",
"1400000US36081032900","Census Tract 329; Queens County; New York","3823","639",
"1400000US36081033000","Census Tract 330; Queens County; New York","6722","990",
"1400000US36081033100","Census Tract 331; Queens County; New York","0","13",
"1400000US36081033401","Census Tract 334.01; Queens County; New York","4000","512",
"1400000US36081033403","Census Tract 334.03; Queens County; New York","4329","608",
"1400000US36081033404","Census Tract 334.04; Queens County; New York","6406","1138",
"1400000US36081033405","Census Tract 334.05; Queens County; New York","3301","649",
"1400000US36081033700","Census Tract 337; Queens County; New York","2784","603",
"1400000US36081033900","Census Tract 339; Queens County; New York","2925","560",
"1400000US36081034700","Census Tract 347; Queens County; New York","3636","756",
"1400000US36081035100","Census Tract 351; Queens County; New York","3649","558",
"1400000US36081035200","Census Tract 352; Queens County; New York","2776","475",
"1400000US36081035300","Census Tract 353; Queens County; New York","1942","545",
"1400000US36081035700","Census Tract 357; Queens County; New York","4475","719",
"1400000US36081035800","Census Tract 358; Queens County; New York","4210","681",
"1400000US36081036100","Census Tract 361; Queens County; New York","2307","570",
"1400000US36081036300","Census Tract 363; Queens County; New York","2173","368",
"1400000US36081036500","Census Tract 365; Queens County; New York","2944","614",
"1400000US36081036600","Census Tract 366; Queens County; New York","3089","504",
"1400000US36081036700","Census Tract 367; Queens County; New York","2492","432",
"1400000US36081036800","Census Tract 368; Queens County; New York","2842","616",
"1400000US36081037100","Census Tract 371; Queens County; New York","1506","272",
"1400000US36081037300","Census Tract 373; Queens County; New York","2484","649",
"1400000US36081037501","Census Tract 375.01; Queens County; New York","1609","307",
"1400000US36081037502","Census Tract 375.02; Queens County; New York","2683","717",
"1400000US36081037600","Census Tract 376; Queens County; New York","6982","1222",
"1400000US36081037700","Census Tract 377; Queens County; New York","4061","832",
"1400000US36081037900","Census Tract 379; Queens County; New York","6112","1062",
"1400000US36081038100","Census Tract 381; Queens County; New York","7308","1048",
"1400000US36081038301","Census Tract 383.01; Queens County; New York","0","13",
"1400000US36081038302","Census Tract 383.02; Queens County; New York","0","13",
"1400000US36081038400","Census Tract 384; Queens County; New York","2700","453",
"1400000US36081039400","Census Tract 394; Queens County; New York","3201","600",
"1400000US36081039800","Census Tract 398; Queens County; New York","1545","378",
"1400000US36081039901","Census Tract 399.01; Queens County; New York","2305","456",
"1400000US36081039902","Census Tract 399.02; Queens County; New York","1970","456",
