hh_id,hh_cms_zone_gp,participation_group,signup_platform,diary_platform,num_days_complete,num_days_complete_weekday,num_days_complete_weekend,num_complete_mon,num_complete_tue,num_complete_wed,num_complete_thu,num_complete_fri,num_complete_sat,num_complete_sun,num_people,r_num_people,num_adults,num_kids,num_students,num_workers,num_vehicles,r_num_vehicles,num_trips,income_broad,primary_language,residence_type,residence_rent_own,home_county,vehicle_change,reduced_veh_1,reduced_veh_2,reduced_veh_3,reduced_veh_4,reduced_veh_5,reduced_veh_6,reduced_veh_7,reduced_veh_8,reduced_veh_997,increased_veh_1,increased_veh_2,increased_veh_3,increased_veh_4,increased_veh_5,increased_veh_6,increased_veh_7,increased_veh_8,increased_veh_997,ev_typical_charge_1,ev_typical_charge_2,ev_typical_charge_3,ev_typical_charge_4,ev_typical_charge_5,ev_typical_charge_6,ev_typical_charge_7,ev_typical_charge_997,ev_purchase,ev_purchase_barriers_1,ev_purchase_barriers_2,ev_purchase_barriers_3,ev_purchase_barriers_4,ev_purchase_barriers_5,num_bicycles,bicycle_type_1,bicycle_type_2,bicycle_type_997,bike_change,reduced_bike_1,reduced_bike_2,reduced_bike_3,reduced_bike_4,reduced_bike_5,reduced_bike_6,reduced_bike_7,reduced_bike_8,reduced_bike_997,increased_bike_1,increased_bike_2,increased_bike_3,increased_bike_4,increased_bike_5,increased_bike_6,increased_bike_7,increased_bike_8,increased_bike_9,increased_bike_997,bike_store_1,bike_store_2,bike_store_3,bike_store_4,bike_store_5,bike_store_6,bike_store_8,bike_store_9,bike_store_997,num_scooters,scooter_typical_charge_1,scooter_typical_charge_2,scooter_typical_charge_4,scooter_typical_charge_5,scooter_typical_charge_6,scooter_typical_charge_7,scooter_typical_charge_997,packages,hh_weight
22025758,2,1,browser,browser,1,1,0,0,1,0,0,0,0,0,4,4,4,0,0,3,0,0,1,1,2,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,306.7686772
22025824,2,1,browser,browser,1,1,0,0,1,0,0,0,0,0,4,4,3,1,1,1,1,1,2,2,1,4,999,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1897.243282
22025847,2,9,rmove,rmove,6,4,2,1,1,0,1,1,1,1,3,3,3,0,0,2,2,2,24,5,1,997,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,66.30142049
22025962,2,9,rmove,rmove,2,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,42,3,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,997,566.5639826
22026043,2,9,rmove,rmove,6,4,2,0,1,1,1,1,1,1,2,2,2,0,0,2,0,0,35,5,997,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,996.5983501
22026073,2,9,rmove,rmove,6,5,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,17,999,1,5,999,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,0,1,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,397.2182487
22026151,2,1,browser,browser,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,198.9216313
22026216,2,9,rmove,rmove,5,4,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,5,1,1,2,999,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1960.198101
22026304,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,3,0,0,3,2,2,20,5,1,1,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,293.7657499
22026362,2,9,rmove,rmove,6,4,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,10,2,1,5,1,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,198.9363167
22026418,2,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,15,3,1,2,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,198.8817794
22026439,2,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,2,1,1,19,1,1,1,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,180.1389742
22026572,2,3,browser,rmove,5,3,2,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,3,1,4,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,873.4618893
22026742,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,2,1,1,32,3,2,1,2,36005,2,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,3,1,0,0,0,0,0,995,995,995,1,0,0,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,104.9357232
22026849,2,9,rmove,rmove,4,3,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,14,2,2,1,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,578.9442226
22026889,2,1,browser,browser,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,5,4,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,286.7424812
22026972,2,1,browser,browser,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,2,1,1,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,291.7125922
22027034,2,5,call,call,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,3081.164047
22027127,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,72,1,1,5,1,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,201.2144542
22027168,2,9,rmove,rmove,5,4,1,1,1,1,1,0,0,1,4,4,2,2,0,1,1,1,40,4,1,5,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,3,1,1,0,2,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,99.47407557
22027214,2,1,browser,browser,1,1,0,0,0,1,0,0,0,0,4,4,4,0,1,2,1,1,0,1,997,5,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,824.2471246
22027253,2,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,49,6,1,5,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,979.8629077
22027306,2,5,call,call,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,999,1,5,1,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,198.8962392
22027308,2,5,call,call,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,999,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,459.5904068
22027319,2,9,rmove,rmove,1,1,0,0,1,0,0,0,0,0,4,4,3,1,1,2,1,1,41,1,995,995,995,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,1,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2645.461771
22027356,2,9,rmove,rmove,6,4,2,1,1,1,0,1,1,1,3,3,2,1,1,1,1,1,34,4,1,5,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,99.45814265
22027371,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,49,2,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,198.924074
22027489,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,4,4,2,2,0,2,1,1,29,6,1,2,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,3,1,0,0,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,557.8701186
22027533,2,1,browser,browser,1,1,0,0,0,0,1,0,0,0,2,2,2,0,0,1,0,0,2,2,1,4,999,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,3784.272056
22027685,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,26,3,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,918.5166168
22027765,2,9,rmove,rmove,6,4,2,0,1,1,1,1,1,1,5,5,5,0,0,5,2,2,16,6,1,1,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,5,1,1,0,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,1258.659233
22027818,2,1,browser,browser,1,1,0,0,0,1,0,0,0,0,2,2,2,0,0,1,1,1,2,5,1,3,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,1,0,0,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,675.9924909
22027829,2,1,browser,browser,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,2,5,2,3,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,1,0,1,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,6,7626.036979
22027849,2,9,rmove,rmove,5,4,1,1,1,1,0,1,0,1,4,4,2,2,0,1,1,1,50,5,1,997,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,0,0,0,0,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,159.4623943
22027892,2,9,rmove,rmove,6,4,2,1,0,1,1,1,1,1,3,3,2,1,0,2,1,1,51,7,2,4,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,3,721.466531
22027936,2,1,browser,browser,1,1,0,0,1,0,0,0,0,0,2,2,2,0,0,2,0,0,4,3,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,1120.037215
22027996,2,9,rmove,rmove,4,3,1,0,1,1,0,1,1,0,2,2,2,0,0,1,0,0,17,3,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,392.0506694
22028000,2,9,rmove,rmove,5,4,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,15,4,997,5,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,213.0203543
22028396,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,64,4,1,5,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,1,0,1,0,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,198.8855957
22028527,2,1,browser,browser,1,1,0,0,1,0,0,0,0,0,2,2,2,0,1,2,1,1,2,5,1,5,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,317.3283076
22028627,2,1,browser,browser,1,1,0,0,0,1,0,0,0,0,2,2,2,0,0,2,2,2,2,6,1,1,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,7,218.4229043
22028637,2,9,rmove,rmove,6,5,1,1,1,1,1,1,0,1,2,2,2,0,0,1,1,1,11,2,1,3,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,2,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,99.45665904
22028772,2,4,call,browser,1,1,0,0,1,0,0,0,0,0,3,3,3,0,0,2,1,1,1,2,1,5,999,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,1,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,3,66.30262502
22028815,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,2,1,0,2,1,1,33,6,1,4,1,36005,1,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,0,0,0,0,0,0,1,1945.170204
22028819,2,1,browser,browser,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,1,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,997,417.532525
22028836,2,1,browser,browser,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,4,2,1,1,999,36005,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,1,0,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,198.9228626
22106209,7,9,rmove,rmove,5,3,2,1,1,0,0,1,1,1,3,3,3,0,0,3,3,3,22,5,1,1,1,36081,1,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,1,1,0,0,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,3067.721756
22028863,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,42,4,1,5,1,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,203.8170011
22028879,2,1,browser,browser,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,4,3,1,4,1,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,279.4262686
22028930,2,1,browser,browser,1,1,0,0,0,0,1,0,0,0,2,2,1,1,0,1,1,1,2,5,1,5,997,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,997,1570.486388
22028940,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,7,5,5,2,1,1,2,2,46,5,1,997,1,36005,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1635.89346
22029216,2,1,browser,browser,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,2,2,0,4,1,4,2,36005,2,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,1,0,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,201.1396716
22029287,2,9,rmove,rmove,5,4,1,1,1,0,1,1,0,1,3,3,1,2,0,0,1,1,21,1,2,5,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,0,1,1,0,995,995,995,1,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2084.864951
22029294,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,2,1,0,2,0,0,35,5,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,112.230263
22029333,2,1,browser,browser,1,1,0,0,0,1,0,0,0,0,3,3,2,1,1,2,0,0,2,3,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,398.8437603
22029334,2,6,call,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,34,3,1,4,997,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,0,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,478.6689208
22029513,2,4,call,browser,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,2,2,4,1,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,448.0434913
22029552,2,1,browser,browser,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,3,4,1,5,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,1,0,0,0,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,198.8847213
22029558,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,6,5,4,2,1,4,2,2,58,7,1,1,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,1,0,0,2,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,2356.375389
