hh_id,num_trips,person_id,person_num,day_id,travel_dow,day_num,is_complete,travel_date,summary_complete,num_complete_trip_surveys,begin_day,end_day,telecommute_time,delivery_2,delivery_3,delivery_4,delivery_5,delivery_6,delivery_7,delivery_8,delivery_9,delivery_996,shop_online,no_travel_1,no_travel_2,no_travel_3,no_travel_4,no_travel_5,no_travel_6,no_travel_7,no_travel_8,no_travel_9,no_travel_11,no_travel_12,no_travel_13,no_travel_99,wkday_weight,svnday_weight
22054203,4,2205420301,1,220542030103,5,3,1,10/14/2022,1,4,1,1,420,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,782.9858079
22054203,6,2205420301,1,220542030104,6,4,1,10/15/2022,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,782.9858079
22054203,4,2205420301,1,220542030105,7,5,1,10/16/2022,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,782.9858079
22054203,2,2205420301,1,220542030106,1,6,1,10/17/2022,1,2,1,1,495,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1370.225164,782.9858079
22054203,4,2205420301,1,220542030107,2,7,1,10/18/2022,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1370.225164,782.9858079
22054206,3,2205420601,1,220542060101,3,1,1,10/19/2022,1,3,1,1,995,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2328.39651,1552.26434
22054206,0,2205420601,1,220542060102,4,2,1,10/20/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2328.39651,1552.26434
22054206,0,2205420601,1,220542060103,5,3,1,10/21/2022,1,0,1,1,995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1552.26434
22054206,12,2205420601,1,220542060104,6,4,0,10/22/2022,1,9,1,1,995,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054206,0,2205420601,1,220542060105,7,5,1,10/23/2022,1,0,1,1,995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1552.26434
22054206,0,2205420601,1,220542060106,1,6,1,10/24/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2328.39651,1552.26434
22054206,2,2205420601,1,220542060107,2,7,1,10/25/2022,1,2,1,1,995,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2328.39651,1552.26434
22054216,4,2205421601,1,220542160101,1,1,1,10/17/2022,1,4,1,1,480,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,921.2094323,368.4837729
22054216,6,2205421601,1,220542160102,2,2,0,10/18/2022,1,5,1,1,510,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054216,0,2205421601,1,220542160103,3,3,0,10/19/2022,1,0,1,1,480,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054216,5,2205421601,1,220542160104,4,4,1,10/20/2022,1,5,1,1,0,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,921.2094323,368.4837729
22054216,9,2205421601,1,220542160105,5,5,1,10/21/2022,1,9,1,1,0,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,368.4837729
22054216,9,2205421601,1,220542160106,6,6,1,10/22/2022,1,9,1,1,0,1,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,368.4837729
22054216,6,2205421601,1,220542160107,7,7,1,10/23/2022,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,368.4837729
22054258,0,2205425801,1,220542580101,6,1,1,10/15/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98.96257188
22054258,2,2205425801,1,220542580102,7,2,1,10/16/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,98.96257188
22054258,0,2205425801,1,220542580103,1,3,1,10/17/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,173.1845008,98.96257188
22054258,3,2205425801,1,220542580104,2,4,1,10/18/2022,1,3,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,173.1845008,98.96257188
22054258,0,2205425801,1,220542580105,3,5,1,10/19/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.1845008,98.96257188
22054258,4,2205425801,1,220542580106,4,6,1,10/20/2022,1,4,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,173.1845008,98.96257188
22054258,2,2205425801,1,220542580107,5,7,1,10/21/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,98.96257188
22054267,13,2205426701,1,220542670101,1,1,1,10/24/2022,1,13,1,1,210,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,862.8294733,493.0454133
22054267,11,2205426701,1,220542670102,2,2,1,10/25/2022,1,11,1,1,315,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,862.8294733,493.0454133
22054267,12,2205426701,1,220542670103,3,3,1,10/26/2022,1,12,1,1,345,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,862.8294733,493.0454133
22054267,15,2205426701,1,220542670104,4,4,1,10/27/2022,1,15,1,1,225,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,862.8294733,493.0454133
22054267,15,2205426701,1,220542670105,5,5,1,10/28/2022,1,15,1,1,150,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,493.0454133
22054267,15,2205426701,1,220542670106,6,6,1,10/29/2022,1,15,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,493.0454133
22054267,13,2205426701,1,220542670107,7,7,1,10/30/2022,1,13,1,1,75,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,493.0454133
22054311,7,2205431101,1,220543110101,6,1,1,10/08/2022,1,7,1,2,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,110.2826058
22054311,8,2205431101,1,220543110102,7,2,1,10/09/2022,1,8,1,4,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,110.2826058
22054311,4,2205431101,1,220543110103,1,3,1,10/10/2022,1,4,2,1,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,192.9945602,110.2826058
22054311,9,2205431101,1,220543110104,2,4,1,10/11/2022,1,9,1,1,495,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,192.9945602,110.2826058
22054311,7,2205431101,1,220543110105,3,5,1,10/12/2022,1,7,1,1,495,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,192.9945602,110.2826058
22054311,2,2205431101,1,220543110106,4,6,1,10/13/2022,1,2,1,4,465,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,192.9945602,110.2826058
22054311,8,2205431101,1,220543110107,5,7,1,10/14/2022,1,8,1,2,465,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,110.2826058
22054498,4,2205449801,1,220544980101,7,1,1,10/23/2022,1,4,1,997,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1466.243719
22054498,7,2205449801,1,220544980102,1,2,1,10/24/2022,1,7,1,1,995,1,0,0,1,0,1,1,1,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1832.804649,1466.243719
22054498,6,2205449801,1,220544980103,2,3,1,10/25/2022,1,6,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1832.804649,1466.243719
22054498,10,2205449801,1,220544980104,3,4,1,10/26/2022,1,10,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1832.804649,1466.243719
22054498,6,2205449801,1,220544980105,4,5,1,10/27/2022,1,6,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1832.804649,1466.243719
22054498,14,2205449801,1,220544980106,5,6,0,10/28/2022,0,14,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054498,6,2205449801,1,220544980107,6,7,0,10/29/2022,1,5,1,1,995,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054528,5,2205452801,1,220545280101,3,1,1,10/12/2022,1,5,1,1,995,0,0,0,1,0,1,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,360.0216733,270.016255
22054528,6,2205452801,1,220545280102,4,2,1,10/13/2022,1,6,1,1,995,0,0,0,0,0,1,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,360.0216733,270.016255
22054528,7,2205452801,1,220545280103,5,3,1,10/14/2022,1,7,1,1,995,0,0,0,1,0,1,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,270.016255
22054528,0,2205452801,1,220545280104,6,4,0,10/15/2022,1,0,1,1,995,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054528,0,2205452801,1,220545280105,7,5,0,10/16/2022,1,0,1,1,995,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054528,0,2205452801,1,220545280106,1,6,0,10/17/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054528,1,2205452801,1,220545280107,2,7,1,10/18/2022,1,1,1,1,995,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,360.0216733,270.016255
22054556,2,2205455601,1,220545560101,3,1,1,10/12/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,5129.961768,5129.961768
22054556,5,2205455601,1,220545560102,4,2,1,10/13/2022,1,5,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,5129.961768,5129.961768
22054556,4,2205455601,1,220545560103,5,3,0,10/14/2022,0,4,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054556,0,2205455601,1,220545560104,6,4,0,10/15/2022,0,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054556,0,2205455601,1,220545560105,7,5,0,10/16/2022,0,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054556,0,2205455601,1,220545560106,1,6,0,10/17/2022,0,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054556,0,2205455601,1,220545560107,2,7,0,10/18/2022,0,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054738,3,2205473801,1,220547380101,4,1,1,10/13/2022,1,3,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3944.406574,3944.406574
22054767,0,2205476701,1,220547670101,4,1,1,10/13/2022,1,0,1,1,995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2529.605589,2529.605589
22054875,8,2205487501,1,220548750101,3,1,1,10/05/2022,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,180.3269215,135.2451911
22054875,0,2205487501,1,220548750102,4,2,0,10/06/2022,1,0,1,1,495,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054875,7,2205487501,1,220548750103,5,3,1,10/07/2022,1,7,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,135.2451911
22054875,7,2205487501,1,220548750104,6,4,0,10/08/2022,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054875,6,2205487501,1,220548750105,7,5,0,10/09/2022,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054875,8,2205487501,1,220548750106,1,6,1,10/10/2022,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,180.3269215,135.2451911
22054875,2,2205487501,1,220548750107,2,7,1,10/11/2022,1,2,1,1,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,180.3269215,135.2451911
22054935,10,2205493501,1,220549350101,2,1,1,10/04/2022,1,10,1,1,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,405.374185,405.374185
22054935,12,2205493501,1,220549350102,3,2,1,10/05/2022,1,12,1,1,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,405.374185,405.374185
22054935,12,2205493501,1,220549350103,4,3,0,10/06/2022,1,1,1,3,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054935,11,2205493501,1,220549350104,5,4,0,10/07/2022,1,0,1,3,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054935,7,2205493501,1,220549350105,6,5,0,10/08/2022,1,0,1,3,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054935,9,2205493501,1,220549350106,7,6,0,10/09/2022,1,0,1,3,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22054935,4,2205493501,1,220549350107,1,7,1,10/10/2022,1,4,1,3,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,405.374185,405.374185
22055171,7,2205517101,1,220551710101,5,1,1,10/07/2022,1,7,1,1,255,0,0,0,1,0,1,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1239.612098
22055171,0,2205517101,1,220551710102,6,2,0,10/08/2022,1,0,2,1,285,1,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055171,10,2205517101,1,220551710103,7,3,1,10/09/2022,1,10,1,1,180,0,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1239.612098
22055171,3,2205517101,1,220551710104,1,4,0,10/10/2022,1,2,1,997,240,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055171,0,2205517101,1,220551710105,2,5,0,10/11/2022,1,0,7,7,240,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055171,2,2205517101,1,220551710106,3,6,1,10/12/2022,1,2,7,7,240,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3718.836293,1239.612098
22055171,0,2205517101,1,220551710107,4,7,0,10/13/2022,1,0,7,7,270,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055205,13,2205520501,1,220552050101,1,1,1,10/17/2022,1,13,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,243.8146109,162.543074
22055205,7,2205520501,1,220552050102,2,2,1,10/18/2022,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,243.8146109,162.543074
22055205,11,2205520501,1,220552050103,3,3,1,10/19/2022,1,11,1,1,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,243.8146109,162.543074
22055205,8,2205520501,1,220552050104,4,4,1,10/20/2022,1,8,1,1,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,243.8146109,162.543074
22055205,0,2205520501,1,220552050105,5,5,1,10/21/2022,1,0,1,1,525,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,162.543074
22055205,2,2205520501,1,220552050106,6,6,1,10/22/2022,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,162.543074
22055205,0,2205520501,1,220552050107,7,7,0,10/23/2022,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055239,0,2205523901,1,220552390101,7,1,1,10/23/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.00899295
22055239,3,2205523901,1,220552390102,1,2,1,10/24/2022,1,3,1,997,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,136.0179859,68.00899295
22055239,0,2205523901,1,220552390103,2,3,1,10/25/2022,1,0,1,1,995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136.0179859,68.00899295
22055239,0,2205523901,1,220552390104,3,4,0,10/26/2022,1,0,1,1,995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22055239,8,2205523901,1,220552390105,4,5,1,10/27/2022,1,8,1,1,995,1,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,136.0179859,68.00899295
22055239,0,2205523901,1,220552390106,5,6,1,10/28/2022,1,0,1,1,995,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,68.00899295
22055239,0,2205523901,1,220552390107,6,7,1,10/29/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,68.00899295
22055397,2,2205539701,1,220553970101,7,1,1,10/16/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,4190.249701
22055397,11,2205539701,1,220553970102,1,2,0,10/17/2022,1,9,1,1,60,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055397,16,2205539701,1,220553970103,2,3,0,10/18/2022,1,12,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055397,2,2205539701,1,220553970104,3,4,1,10/19/2022,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,12570.7491,4190.249701
22055397,9,2205539701,1,220553970105,4,5,0,10/20/2022,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055397,13,2205539701,1,220553970106,5,6,0,10/21/2022,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055397,5,2205539701,1,220553970107,6,7,1,10/22/2022,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,4190.249701
22055517,0,2205551701,1,220555170101,4,1,1,10/06/2022,1,0,1,1,995,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15015.87534,15015.87534
22055517,6,2205551701,1,220555170102,5,2,0,10/07/2022,1,1,997,997,995,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055517,0,2205551701,1,220555170103,6,3,0,10/08/2022,0,0,997,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055517,0,2205551701,1,220555170104,7,4,0,10/09/2022,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055517,2,2205551701,1,220555170105,1,5,0,10/10/2022,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055517,0,2205551701,1,220555170106,2,6,0,10/11/2022,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055517,0,2205551701,1,220555170107,3,7,0,10/12/2022,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055522,2,2205552201,1,220555220101,2,1,1,11/01/2022,1,2,1,1,995,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,9436.999649,9436.999649
22055577,0,2205557701,1,220555770101,2,1,1,10/18/2022,1,0,1,1,480,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,147.9312053,73.96560264
22055577,0,2205557701,1,220555770102,3,2,1,10/19/2022,1,0,1,1,480,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,147.9312053,73.96560264
22055577,0,2205557701,1,220555770103,4,3,1,10/20/2022,1,0,1,1,480,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,147.9312053,73.96560264
22055577,0,2205557701,1,220555770104,5,4,1,10/21/2022,1,0,1,1,465,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,73.96560264
22055577,6,2205557701,1,220555770105,6,5,1,10/22/2022,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,73.96560264
22055577,2,2205557701,1,220555770106,7,6,1,10/23/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.96560264
22055577,0,2205557701,1,220555770107,1,7,0,10/24/2022,1,0,1,1,480,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22055606,2,2205560601,1,220556060101,2,1,1,10/04/2022,1,2,1,1,120,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,902.8716234,515.9266419
22055606,0,2205560601,1,220556060102,3,2,1,10/05/2022,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,902.8716234,515.9266419
22055606,9,2205560601,1,220556060103,4,3,1,10/06/2022,1,9,1,1,135,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,902.8716234,515.9266419
22055606,2,2205560601,1,220556060104,5,4,1,10/07/2022,1,2,1,1,135,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,515.9266419
22055606,0,2205560601,1,220556060105,6,5,1,10/08/2022,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,515.9266419
22055606,0,2205560601,1,220556060106,7,6,1,10/09/2022,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,515.9266419
22055606,0,2205560601,1,220556060107,1,7,1,10/10/2022,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,902.8716234,515.9266419
22055682,2,2205568201,1,220556820101,3,1,1,10/26/2022,1,2,1,1,240,1,0,1,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,5278.577504,5278.577504
22055770,11,2205577001,1,220557700101,4,1,1,10/13/2022,1,11,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,367.1817853,220.3090712
22055770,17,2205577001,1,220557700102,5,2,0,10/14/2022,1,16,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055770,13,2205577001,1,220557700103,6,3,1,10/15/2022,1,13,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,220.3090712
22055770,10,2205577001,1,220557700104,7,4,1,10/16/2022,1,10,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,220.3090712
22055770,2,2205577001,1,220557700105,1,5,0,10/17/2022,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055770,12,2205577001,1,220557700106,2,6,1,10/18/2022,1,12,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,367.1817853,220.3090712
22055770,9,2205577001,1,220557700107,3,7,1,10/19/2022,1,9,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,367.1817853,220.3090712
22055798,2,2205579801,1,220557980101,4,1,1,10/06/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,801.0007003,640.8005603
22055798,0,2205579801,1,220557980102,5,2,1,10/07/2022,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,640.8005603
22055798,3,2205579801,1,220557980103,6,3,0,10/08/2022,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055798,0,2205579801,1,220557980104,7,4,0,10/09/2022,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22055798,1,2205579801,1,220557980105,1,5,1,10/10/2022,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,801.0007003,640.8005603
22055798,0,2205579801,1,220557980106,2,6,1,10/11/2022,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,801.0007003,640.8005603
22055798,3,2205579801,1,220557980107,3,7,1,10/12/2022,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,801.0007003,640.8005603
22055802,7,2205580201,1,220558020101,3,1,1,10/05/2022,1,7,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2226.04446,1272.025406
22055802,10,2205580201,1,220558020102,4,2,1,10/06/2022,1,10,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2226.04446,1272.025406
